index,objectid,site_id,name,active_flag,address_street,address_city,address_state,address_zip,city,county,cong_district,senate_district,house_district,huc8,watershed_name,site_url,activity,activity_list,mpca_id,mpca_id_list,program_code_list,program_name,program_name_list,industrial_classification,ic_flag,latitude,longitude,coord_collect_method_code,coord_collect_method_name,shape,geometry
109762,109736,48533,Commercial Retail Property,Y,2750 Nicollet Ave ,Minneapolis,MN,55408-1650,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/48533,Multiple Activities,"Brownfields, Voluntary Investigation and Cleanup; Hazardous Waste",Multiple IDs,MNR000081752; VP13170; VP13171,HW; SR,Multiple Programs,Hazardous Waste; Investigation and Cleanup,,Y,44.9523971,-93.27844676,DM,Digitized - MPCA internal map,0101000020E610000023F85B12D25157C012A7EE25E8794640,POINT (478036.0244973389 4977699.874067979)
102546,102526,22674,Erickson Interiors,Y,2735 Nicollet Ave ,Minneapolis,MN,55408-1631,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/22674,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MND985709195,MND985709195,HW,Hazardous Waste,Hazardous Waste,,N,44.9524884,-93.2775197,DM,Digitized - MPCA internal map,0101000020E6100000BADFFCE1C25157C0E1E8CF23EB794640,POINT (478109.18610270816 4977709.7655145)
67799,67765,17793,Perfection Type Inc,Y,2716 Nicollet Ave ,Minneapolis,MN,55408-1630,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/17793,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MND981797061,MND981797061,HW,Hazardous Waste,Hazardous Waste,,N,44.9531016,-93.277943,DM,Digitized - MPCA internal map,0101000020E6100000BCC96FD1C95157C0F4E1B43BFF794640,POINT (478076.03001267364 4977777.998022302)
22074,22039,222323,Tung DOAN Dentistry,Y,2727 Nicollet Ave Ste 104,Minneapolis,MN,55408-1620,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/222323,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000318328,MNS000318328,HW,Hazardous Waste,Hazardous Waste,Offices of Dentists ,N,44.95323974,-93.27782475,A1,Address Matching House Number,0101000020E61000003DD175E1C75157C0164682C2037A4640,POINT (478085.41017558455 4977793.311515645)
36783,36749,137931,Park Avenue Family Practice,Y,2707 Nicollet Ave ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/137931,Hazardous Waste,Hazardous Waste,MNS000155671,MNS000155671,HW,Hazardous Waste,Hazardous Waste,Offices of Physicians,N,44.9532462,-93.2777021,DM,Digitized - MPCA internal map,0101000020E6100000F46107DFC55157C0A504B3F8037A4640,POINT (478095.08717304614 4977793.995987427)
40060,40021,19849,Swanstrom AC DDS,Y,2710 Nicollet Ave ,Minneapolis,MN,55408-1630,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19849,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MN0000196576,MN0000196576,HW,Hazardous Waste,Hazardous Waste,Health Services,N,44.953424,-93.2779639,DM,Digitized - MPCA internal map,0101000020E6100000FEFD1829CA5157C05A9C31CC097A4640,POINT (478074.50442825875 4977813.81790379)
81717,81704,18493,"Eat Street Dental, PLLC",Y,2701 Nicollet Ave ,Minneapolis,MN,55408-1631,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18493,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MND985681022,MND985681022,HW,Hazardous Waste,Hazardous Waste,Offices of Dentists ,N,44.9535212,-93.2774812,DM,Digitized - MPCA internal map,0101000020E61000004FD08140C25157C0760591FB0C7A4640,POINT (478112.6163195879 4977824.48506512)
28406,28379,131790,7th Day Adventist Church,Y,2700 Stevens Avenue ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/131790,Hazardous Waste,Hazardous Waste,MNS000164590,MNS000164590,HW,Hazardous Waste,Hazardous Waste,Religious Organizations ,N,44.9536626,-93.2754247,A1,Address Matching House Number,0101000020E6100000AEC0EB8EA05157C08C35B79D117A4640,POINT (478274.8840792321 4977839.6395284515)
62159,62105,20138,Minneapolis Enameling Grand Ave,Y,2842 Grand Ave S ,Minneapolis,MN,55408-2231,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/20138,Hazardous Waste,Hazardous Waste,MND981194814,MND981194814,HW,Hazardous Waste,Hazardous Waste,,N,44.9513993,-93.2842611,A1,Address Matching House Number,0101000020E610000099017855315257C0F977C773C7794640,POINT (477576.99799376226 4977590.623770434)
24938,24901,17458,Midwestern Machinery Co - Pleasant Ave,N,2848 Pleasant Ave ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/17458,Hazardous Waste,Hazardous Waste,MND022920870,MND022920870,HW,Hazardous Waste,Hazardous Waste,Machine Tool Manufacturing ,N,44.951465,-93.2829579,A1,Address Matching House Number,0101000020E610000045A973FB1B5257C0F224E99AC9794640,POINT (477679.82217607374 4977597.562544956)
83211,83191,19471,Gruppo Inc,Y,2835 Harriet Ave ,Minneapolis,MN,55408-2276,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19471,Hazardous Waste,Hazardous Waste,MND985702349,MND985702349,HW,Hazardous Waste,Hazardous Waste,Ornamental and Architectural Metal Work Manufacturing ; Sign Manufacturing,N,44.9515075,-93.2853518,A1,Address Matching House Number,0101000020E6100000B4363234435257C009336DFFCA794640,POINT (477491.0040617677 4977602.94553615)
93527,93501,116019,Gfi America,N,2815 Blaisdell Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/116019,Underground Tanks,Underground Tanks,TS0018057,TS0018057,TL,Tanks,Tanks,,N,44.9517424,-93.2796042,A1,Address Matching House Number,0101000020E6100000C0B40309E55157C0B81BE9B1D2794640,POINT (477944.47397758404 4977627.460083707)
104024,104004,18496,GFI America,Y,2815 Blaisdell Ave ,Minneapolis,MN,55408-2385,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18496,Hazardous Waste,Hazardous Waste,MND985751742,MND985751742,HW,Hazardous Waste,Hazardous Waste,Meat Processed from Carcasses ,N,44.9518684,-93.2793725,A1,Address Matching House Number,0101000020E6100000B6B9313DE15157C0450CE0D2D6794640,POINT (477962.799075884 4977641.393951847)
129080,129052,18437,Sure Service,Y,2756 Blaisdell Ave ,Minneapolis,MN,55408-1520,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18437,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MND985695709,MND985695709,HW,Hazardous Waste,Hazardous Waste,,N,44.9528088,-93.2796614,A1,Address Matching House Number,0101000020E610000007BDEDF8E55157C0A6AB85A3F5794640,POINT (477940.3712686838 4977745.938078307)
2154,2128,105013,Fire Station #8,Y,2749 Blaisdell Ave ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/105013,Underground Tanks,Underground Tanks,TS0001560,TS0001560,TL,Tanks,Tanks,,N,44.9528621,-93.2795976,A1,Address Matching House Number,0101000020E6100000910255EDE45157C0878CA262F7794640,POINT (477945.42425282777 4977751.841621226)
68867,68837,186427,Good Choice Grocery,Y,2746 Blaisdell Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/186427,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0008175,LS0008175,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9529774,-93.2796527,A1,Address Matching House Number,0101000020E61000003D2F70D4E55157C0DF69D729FB794640,POINT (477941.12223267613 4977764.664863691)
59447,59397,34020,Children's Dental Services - Grand Ave,Y,2620 Grand Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/34020,Multiple Activities,Hazardous Waste; Underground Tanks,Multiple IDs,MNR000041590; TS0122992,HW; TL,Multiple Programs,Hazardous Waste; Tanks,Offices of Dentists ,N,44.9551951,-93.2843346,A1,Address Matching House Number,0101000020E6100000C207C089325257C054E641D5437A4640,POINT (477572.68136091775 4978012.305578845)
17292,17253,109995,Special Education Center,Y,2600 Grand Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/109995,Underground Tanks,Underground Tanks,TS0020136,TS0020136,TL,Tanks,Tanks,,N,44.9552863,-93.2843279,A1,Address Matching House Number,0101000020E6100000C8F5A56D325257C08E684CD2467A4640,POINT (477573.2454216085 4978022.434801802)
24642,24607,191024,Urban Garden - 27th St,Y,107-109 E 27th St ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/191024,"Brownfields, Voluntary Investigation and Cleanup","Brownfields, Voluntary Investigation and Cleanup",VP16510,VP16510,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.953788,-93.2763288,A1,Address Matching House Number,0101000020E610000059BCFD5EAF5157C09CA8A5B9157A4640,POINT (478203.6174668792 4977853.8124256935)
31833,31803,18899,Fine Print The,N,2643 Nicollet Ave ,Minneapolis,MN,55408-1629,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18899,Hazardous Waste,Hazardous Waste,MNR000016329,MNR000016329,HW,Hazardous Waste,Hazardous Waste,,N,44.9539012,-93.2774806,DM,Digitized - MPCA internal map,0101000020E61000009191FD3DC25157C0BDCE3C6F197A4640,POINT (478112.80836613465 4977866.697707748)
21011,20965,31485,Doan Tung Thien,Y,2639 Nicollet Ave ,Minneapolis,MN,55408-1629,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/31485,Hazardous Waste,Hazardous Waste,MN0000855874,MN0000855874,HW,Hazardous Waste,Hazardous Waste,,N,44.9542203,-93.2775002,DM,Digitized - MPCA internal map,0101000020E61000008BE83290C25157C0F4D60AE4237A4640,POINT (478111.3838867145 4977902.150648827)
51051,51009,21928,Real Estate Resources Ltd,Y,2632 Nicollet Ave ,Minneapolis,MN,55408-1628,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/21928,Hazardous Waste,Hazardous Waste,MN0001000207,MN0001000207,HW,Hazardous Waste,Hazardous Waste,,N,44.9543584,-93.2778416,DM,Digitized - MPCA internal map,0101000020E6100000F95D2228C85157C0D954826A287A4640,POINT (478084.5076446257 4977917.583904363)
71469,71438,191764,Stevens House,Y,2625 Stevens Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/191764,"Brownfields, Voluntary Investigation and Cleanup","Brownfields, Voluntary Investigation and Cleanup",VP33470,VP33470,SR,Investigation and Cleanup,Investigation and Cleanup,,Y,44.95436686,-93.27504443,DM,Digitized - MPCA internal map,0101000020E610000001F3F3539A5157C0090B7AB1287A4640,POINT (478305.14512172324 4977917.771356537)
84241,84226,191615,2628-2632 Nicollet Avenue Property,Y,2628-2632 Nicollet Ave ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/191615,Multiple Activities,"Brownfields, Petroleum Brownfield; Brownfields, Voluntary Investigation and Cleanup",Multiple IDs,PB4313; VP29900,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9544337,-93.2781511,DM,Digitized - MPCA internal map,0101000020E61000002C76453ACD5157C0A3D92BE22A7A4640,POINT (478060.1237489833 4977926.032417926)
138738,138702,19621,First Avenue Medical Clinic,N,2645 1st Ave S ,Minneapolis,MN,55408-1602,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19621,Hazardous Waste,Hazardous Waste,MND985707322,MND985707322,HW,Hazardous Waste,Hazardous Waste,Health Services,N,44.9547705,-93.2762966,A1,Address Matching House Number,0101000020E6100000BE3FEFD7AE5157C0C15774EB357A4640,POINT (478206.529941051 4977962.946096087)
106848,106834,28743,Van Gilder Drapery Works,N,2613 Nicollet Ave ,Minneapolis,MN,55408-1629,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/28743,Hazardous Waste,Hazardous Waste,MNE200000294,MNE200000294,HW,Hazardous Waste,Hazardous Waste,,N,44.9549242,-93.2777111,DM,Digitized - MPCA internal map,0101000020E61000001E0FC704C65157C05994C8F43A7A4640,POINT (478095.01684330555 4977980.401290026)
163093,163093,103215,White Way Cleaners,Y,113 E 26th St ,Minneapolis,MN,55404,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/103215,Multiple Activities,"Brownfields, Voluntary Investigation and Cleanup; CERCLIS Site; Superfund, State Superfund project; Underground Tanks",Multiple IDs,MND981094485; SR0001293; TS0012631; VP2360,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,Y,44.95505463,-93.27567015,I1,Digitized-DRG,0101000020E6100000F0AE6994A45157C027DFE83A3F7A4640,POINT (478256.0500178508 4977994.340847879)
105859,105844,88833,Northwest Studios,N,2608 Nicollet Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/88833,Hazardous Waste,Hazardous Waste,MNS000104760,MNS000104760,HW,Hazardous Waste,Hazardous Waste,All Other Miscellaneous General Purpose Machinery Manufacturing ,N,44.955132,-93.2779513,DM,Digitized - MPCA internal map,0101000020E61000005DD83FF4C95157C079AEEFC3417A4640,POINT (478076.14988444466 4978003.549964039)
35588,35553,187591,Commercial Property,Y,2640 2650 Lyndale Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/187591,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0013612,LS0013612,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9540553,-93.288336,DM,Digitized - MPCA internal map,0101000020E61000009B90D618745257C0A909EC7B1E7A4640,POINT (477256.6137712914 4977886.8040885255)
171738,171733,136682,Southside Care Center,Y,2644 Aldrich Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/136682,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000160903,MNS000160903,HW,Hazardous Waste,Hazardous Waste,Continuing Care Retirement Communities ,N,44.9542632,-93.2894924,DM,Digitized - MPCA internal map,0101000020E6100000329C210B875257C05EE3E94B257A4640,POINT (477165.4817347228 4977910.223998063)
19487,19443,18256,Highpoint Center for Printmaking - Lyndale,Y,2638 Lyndale Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18256,Hazardous Waste,Hazardous Waste,MND982613580,MND982613580,HW,Hazardous Waste,Hazardous Waste,,N,44.9543124,-93.2880824,DM,Digitized - MPCA internal map,0101000020E610000067A329F16F5257C06915A2E8267A4640,POINT (477276.7189002479 4977915.293276786)
13257,13218,122311,Harriet Place Property,Y,2616 Harriet Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/122311,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0016883; TS0124637,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.9549535,-93.285794,DM,Digitized - MPCA internal map,0101000020E610000027D9EA724A5257C0B2D991EA3B7A4640,POINT (477457.47418233374 4977985.871879453)
105071,105053,190810,2600-2620 Lyndale,Y,2600 - 2620 Lyndale Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/190810,"Brownfields, Voluntary Investigation and Cleanup","Brownfields, Voluntary Investigation and Cleanup",VP29950,VP29950,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9550567,-93.2883461,DM,Digitized - MPCA internal map,0101000020E6100000775B3343745257C0B029464C3F7A4640,POINT (477256.21336720034 4977998.048797792)
57995,57948,19658,Small Engine City,N,2612 Lyndale Ave S ,Minneapolis,MN,55408-1321,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19658,Hazardous Waste,Hazardous Waste,MND058327735,MND058327735,HW,Hazardous Waste,Hazardous Waste,Automotive Dealers and Gasoline Service Stations,N,44.9551469,-93.2880464,DM,Digitized - MPCA internal map,0101000020E6100000C1EE2A5A6F5257C01A30ED40427A4640,POINT (477279.88837845717 4978007.984752912)
141338,141293,220600,Rex 26,Y,2601 Lyndale Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/220600,Multiple Activities,"Brownfields, Petroleum Brownfield; Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,BF0000469; LS0020479; TS0130295,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.95535106,-93.28766177,DM,Digitized - MPCA internal map,0101000020E6100000689DE90C695257C010738BF1487A4640,POINT (477310.30728426407 4978030.556424581)
111711,111696,123707,French Meadow Bakery,Y,2604 Lyndale Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/123707,Hazardous Waste,Hazardous Waste,MNS000132704,MNS000132704,HW,Hazardous Waste,Hazardous Waste,Retail Bakeries ,N,44.9553591,-93.2880456,DM,Digitized - MPCA internal map,0101000020E61000006EF0CF566F5257C0CF37FD34497A4640,POINT (477280.0353633363 4978031.557056051)
14883,14841,221889,Rex 26 Apartments,Y,2601 Lyndale Ave S ,Minneapolis,MN,55409,Minneapolis,Hennepin,5.0,62.0,62A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/221889,Construction Stormwater,Construction Stormwater,C00048616,C00048616,ST,Stormwater,Stormwater,,N,44.955366,-93.287624,G8,GPS - Other,0101000020E6100000DC627E6E685257C0ECDADE6E497A4640,POINT (477313.29234023765 4978032.205484666)
106154,106139,131000,Space Unlimited,Y,2605 Aldrich Ave S ,Minneapolis,MN,55408,Minneapolis,Hennepin,5.0,61.0,61A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/131000,Multiple Activities,Hazardous Waste; Underground Tanks,Multiple IDs,MNS000114900; TS0124164,HW; TL,Multiple Programs,Hazardous Waste; Tanks,,N,44.9554188,-93.289257,A1,Address Matching House Number,0101000020E6100000E7C8CA2F835257C0E5FDC9294B7A4640,POINT (477184.5082972397 4978038.529122133)
